Date,Open,High,Low,Close,Volume,Adj Close
1995-03-07,22.12,23.50,22.00,23.25,5626300,18.76
1995-03-06,21.25,21.75,21.12,21.75,2073100,17.55
1995-03-03,21.38,21.75,21.00,21.00,1148200,16.94
1995-03-02,21.00,21.62,20.75,21.50,1538600,17.34
1995-03-01,21.75,21.75,21.00,21.00,1357800,16.94
1995-02-28,21.75,22.00,21.75,21.75,658000,17.55
1995-02-27,21.50,21.88,21.38,21.75,765300,17.55
1995-02-24,22.00,22.00,21.50,21.62,1392300,17.44
1995-02-23,22.25,22.38,21.88,21.88,1013100,17.65
1995-02-22,21.75,22.50,21.75,22.25,1938700,17.95
1995-02-21,21.88,22.00,21.50,21.62,844600,17.44
1995-02-17,21.88,22.12,21.75,21.75,1878100,17.55
1995-02-16,21.38,21.75,21.38,21.38,1084300,17.24
1995-02-15,21.25,21.38,21.12,21.38,982600,17.24
1995-02-14,21.25,21.38,21.00,21.00,677200,16.94
1995-02-13,21.12,21.25,20.88,21.12,796800,17.04
1995-02-10,21.25,21.50,21.12,21.12,924100,17.04
1995-02-09,21.00,21.25,20.88,21.25,1394200,17.14
1995-02-08,20.50,20.88,20.38,20.75,1677300,16.74
1995-02-07,20.75,20.88,20.50,20.50,1024000,16.54
1995-02-06,20.75,21.12,20.50,20.88,1542300,16.84
1995-02-03,20.88,21.00,20.62,20.88,943600,16.84
1995-02-02,20.50,21.00,20.50,21.00,1972900,16.94
1995-02-01,20.50,20.62,20.12,20.12,1896300,16.23
1995-01-31,20.12,20.12,19.75,19.88,2325400,16.03
1995-01-30,20.25,20.50,20.12,20.25,1475700,16.34
1995-01-27,20.88,20.88,20.25,20.25,1217300,16.34
1995-01-26,21.25,21.25,21.00,21.00,628000,16.94
1995-01-25,21.50,21.50,21.00,21.00,1229700,16.94
1995-01-24,21.62,21.62,21.25,21.50,557000,17.34
1995-01-23,22.00,22.00,21.38,21.62,914500,17.44
1995-01-20,22.25,22.50,22.00,22.12,1676200,17.85
1995-01-19,22.00,22.38,22.00,22.25,1185900,17.95
1995-01-18,22.00,22.25,21.88,22.25,1416600,17.95
1995-01-17,21.75,22.00,21.62,21.75,1224700,17.55
1995-01-16,21.50,21.75,21.50,21.50,877800,17.34
1995-01-13,21.88,21.88,21.62,21.88,839100,17.65
1995-01-12,22.75,22.75,22.00,22.12,2815200,17.85
1995-01-11,21.12,22.25,21.00,22.25,3298100,17.95
1995-01-10,20.50,21.00,20.38,21.00,1488100,16.94
1995-01-09,20.38,20.62,20.25,20.50,1264000,16.54
1995-01-06,20.88,21.00,20.25,20.25,1480100,16.34
1995-01-05,20.75,21.00,20.00,20.88,2091700,16.84
1995-01-04,20.88,21.12,20.38,20.50,3047700,16.54
1995-01-03,22.00,22.00,21.38,21.38,1192700,17.24
1994-12-30,22.62,22.62,22.25,22.25,772800,17.95
1994-12-29,22.62,22.88,22.38,22.50,2781500,18.15
1994-12-28,21.88,22.88,21.75,22.62,1457400,18.25
1994-12-27,21.62,21.88,21.50,21.75,405300,17.55
1994-12-23,21.50,21.75,21.50,21.50,494300,17.34
1994-12-22,21.62,21.75,21.38,21.50,659500,17.34
1994-12-21,21.50,21.88,21.38,21.75,957600,17.55
1994-12-20,21.62,21.75,21.38,21.50,961400,17.34
1994-12-19,21.00,21.38,20.88,21.38,742900,17.24
1994-12-16,21.75,21.75,21.00,21.12,1417300,17.04
1994-12-15,22.00,22.12,21.50,21.50,1038300,17.34
1994-12-14,22.12,22.38,22.00,22.12,880500,17.85
1994-12-13,21.75,22.12,21.75,21.88,1377900,17.65
1994-12-12,21.38,21.62,21.38,21.50,738400,17.34
1994-12-09,21.00,21.38,20.88,21.38,865800,17.24
1994-12-08,21.25,21.38,21.00,21.12,1216000,17.04
1994-12-07,21.00,21.38,20.88,21.38,2449500,17.24
1994-12-06,20.50,20.75,19.88,20.75,2869800,16.74
1994-12-05,20.75,20.88,20.38,20.50,1398200,16.54
1994-12-02,21.00,21.25,20.62,20.88,1134100,16.84
1994-12-01,20.88,21.38,20.75,21.12,970900,17.04
1994-11-30,21.62,21.62,20.88,21.00,1448200,16.94
1994-11-29,21.38,21.75,21.25,21.38,1666900,17.24
1994-11-28,21.50,21.62,20.88,21.12,1254500,17.04
1994-11-25,21.00,21.50,21.00,21.50,1072800,17.34
1994-11-23,21.25,21.50,20.62,20.75,1802500,16.70
1994-11-22,22.00,22.00,21.38,21.50,983900,17.30
1994-11-21,22.12,22.25,21.75,22.00,907500,17.70
1994-11-18,22.50,22.50,22.00,22.12,1321000,17.80
1994-11-17,23.12,23.12,22.50,22.50,771900,18.11
1994-11-16,23.12,23.38,23.00,23.00,853500,18.51
1994-11-15,23.50,23.62,22.88,23.12,1043400,18.61
1994-11-14,23.62,23.75,23.25,23.25,622700,18.71
1994-11-11,23.62,23.75,23.50,23.50,394500,18.91
1994-11-10,23.62,23.75,23.50,23.62,888000,19.01
1994-11-09,24.00,24.38,23.50,23.50,1192700,18.91
1994-11-08,24.00,24.12,23.88,24.00,984400,19.31
1994-11-07,23.38,23.75,23.25,23.62,947900,19.01
1994-11-04,23.88,24.00,23.38,23.38,968000,18.81
1994-11-03,23.62,23.75,23.38,23.75,766200,19.11
1994-11-02,23.75,23.75,23.50,23.62,685500,19.01
1994-11-01,23.88,24.25,23.62,23.75,1059700,19.11
1994-10-31,23.25,24.25,23.00,23.88,1907800,19.21
1994-10-28,24.00,24.25,23.38,23.38,1800800,18.81
1994-10-27,25.12,25.25,24.00,24.00,2009100,19.31
1994-10-26,25.25,25.50,24.88,24.88,1046900,20.02
1994-10-25,25.38,25.50,25.12,25.38,693400,20.42
1994-10-24,25.38,25.62,25.25,25.38,521200,20.42
1994-10-21,25.62,25.88,25.50,25.62,871300,20.62
1994-10-20,25.62,26.00,25.50,25.88,1231200,20.82
1994-10-19,25.50,25.75,25.38,25.38,1011400,20.42
1994-10-18,25.38,25.62,25.25,25.38,622000,20.42
1994-10-17,25.38,25.62,25.12,25.38,1205600,20.42
1994-10-14,25.62,25.75,25.12,25.25,900700,20.32
1994-10-13,26.12,26.12,25.25,25.62,1443300,20.62
1994-10-12,25.75,26.25,25.50,26.12,1363100,21.02
1994-10-11,25.25,25.75,25.00,25.75,1654000,20.72
1994-10-10,25.38,25.50,25.12,25.50,726300,20.52
1994-10-07,25.50,25.62,25.12,25.25,1124700,20.32
1994-10-06,25.00,25.62,24.88,25.62,2316900,20.62
1994-10-05,25.50,25.50,24.88,25.00,1364100,20.12
1994-10-04,25.62,25.62,25.12,25.50,1322700,20.52
1994-10-03,26.38,26.50,25.75,25.88,1960600,20.82
1994-09-30,26.75,26.88,26.50,26.62,1176800,21.43
1994-09-29,26.75,26.88,26.62,26.88,1686000,21.63
1994-09-28,27.12,27.12,26.62,26.88,1580600,21.63
1994-09-27,26.88,27.38,26.50,27.38,2529100,22.03
1994-09-26,26.62,26.88,26.38,26.75,2380800,21.53
1994-09-23,26.25,27.00,25.88,26.75,6276800,21.53
1994-09-22,26.00,26.38,25.38,26.25,2000900,21.12
1994-09-21,26.00,26.12,25.62,25.88,1946100,20.82
1994-09-20,26.25,26.25,25.62,25.88,3639900,20.82
1994-09-19,24.50,25.62,24.38,25.62,2830000,20.62
1994-09-16,24.25,24.62,24.25,24.38,2627900,19.62
1994-09-15,24.12,25.00,24.00,24.12,1145700,19.41
1994-09-14,24.62,24.62,24.25,24.25,953500,19.51
1994-09-13,24.50,24.62,24.25,24.50,1330600,19.72
1994-09-12,24.50,24.88,24.38,24.75,1661500,19.92
1994-09-09,24.12,24.62,23.88,24.50,3174900,19.72
1994-09-08,23.75,24.00,23.62,24.00,2275200,19.31
1994-09-07,23.75,23.88,23.38,23.62,3549900,19.01
1994-09-06,23.38,23.62,23.25,23.50,2592600,18.91
1994-09-02,22.88,23.25,22.75,23.12,2891400,18.61
1994-09-01,22.75,23.00,22.62,22.75,1434200,18.31
1994-08-31,22.50,22.88,22.38,22.62,2437300,18.21
1994-08-30,21.75,22.62,21.75,22.50,3283100,18.11
1994-08-29,21.25,21.80,21.12,21.75,2215400,17.50
1994-08-26,21.50,21.50,21.25,21.38,1361100,17.20
1994-08-25,21.50,21.62,21.25,21.38,2514500,17.20
1994-08-24,22.25,22.62,21.50,21.62,2389300,17.40
1994-08-23,22.12,22.12,21.88,22.00,600300,17.70
1994-08-22,22.38,22.50,22.12,22.25,776200,17.91
1994-08-19,22.38,22.50,22.12,22.38,1105000,18.01
1994-08-18,22.00,22.38,22.00,22.25,869200,17.91
1994-08-17,21.88,22.12,21.75,21.75,557800,17.50
1994-08-16,21.88,22.12,21.75,22.00,663000,17.70
1994-08-15,22.00,22.12,21.88,22.00,277300,17.70
1994-08-12,21.88,22.00,21.62,22.00,553800,17.70
1994-08-11,22.00,22.25,21.88,22.00,935100,17.70
1994-08-10,22.38,22.38,21.75,21.88,808600,17.60
1994-08-09,22.50,22.50,22.12,22.25,951900,17.91
1994-08-08,22.38,22.50,22.12,22.12,345200,17.80
1994-08-05,22.62,22.75,22.12,22.31,668100,17.96
1994-08-04,22.12,22.50,22.00,22.50,1031900,18.11
1994-08-03,22.12,22.38,22.00,22.12,472700,17.80
1994-08-02,22.38,22.42,22.00,22.12,700100,17.80
1994-08-01,22.50,22.75,22.38,22.50,583500,18.11
1994-07-29,23.12,23.12,22.38,22.50,881200,18.11
1994-07-28,23.12,23.25,22.88,23.00,647900,18.51
1994-07-27,23.00,23.25,22.75,23.25,862700,18.71
1994-07-26,22.88,22.88,22.62,22.88,666800,18.41
1994-07-25,23.00,23.00,22.62,22.88,616200,18.41
1994-07-22,23.50,23.75,23.38,23.50,359500,18.91
1994-07-21,23.75,24.00,23.50,23.75,722300,19.11
1994-07-20,23.38,23.88,23.25,23.75,1217800,19.11
1994-07-19,22.50,23.38,22.25,23.38,1046600,18.81
1994-07-18,22.62,22.75,22.38,22.62,557100,18.21
1994-07-15,22.50,22.62,22.25,22.62,660800,18.21
1994-07-14,22.62,22.75,22.12,22.25,1726900,17.91
1994-07-13,22.75,22.75,22.38,22.50,549900,18.11
1994-07-12,22.75,23.12,22.62,22.62,856800,18.21
1994-07-11,22.62,23.00,22.62,22.88,1493900,18.41
1994-07-08,22.88,22.88,22.25,22.50,735000,18.11
1994-07-07,23.25,23.25,22.88,22.88,701400,18.41
1994-07-06,23.25,23.38,22.75,23.38,606600,18.81
1994-07-05,24.00,24.12,23.25,23.38,418200,18.81
1994-07-01,23.88,24.12,23.75,24.00,259900,19.31
1994-06-30,24.00,24.38,23.75,23.88,579800,19.21
1994-06-29,23.62,24.62,23.38,23.88,653500,19.21
1994-06-28,24.12,24.25,23.50,23.50,715500,18.91
1994-06-27,24.12,24.12,23.50,23.88,750300,19.21
1994-06-24,24.50,24.75,24.12,24.25,679500,19.51
1994-06-23,24.38,24.62,24.12,24.50,616600,19.72
1994-06-22,24.50,24.62,24.12,24.25,981200,19.51
1994-06-21,24.38,24.75,24.25,24.62,1808000,19.82
1994-06-20,24.62,24.62,24.25,24.25,1116600,19.51
1994-06-17,24.25,24.75,24.12,24.50,1847700,19.72
1994-06-16,24.25,24.50,23.88,24.00,393400,19.31
1994-06-15,23.88,24.50,23.75,24.25,904200,19.51
1994-06-14,23.62,23.88,23.50,23.75,428700,19.11
1994-06-13,23.00,23.62,23.00,23.62,862800,19.01
1994-06-10,23.38,23.38,23.00,23.25,340700,18.71
1994-06-09,23.12,23.50,23.00,23.25,690900,18.71
1994-06-08,23.25,23.50,23.00,23.00,573400,18.51
1994-06-07,23.38,23.38,23.00,23.38,700500,18.81
1994-06-06,23.62,23.62,23.12,23.25,452200,18.71
1994-06-03,23.75,23.88,23.38,23.50,394800,18.91
1994-06-02,24.00,24.25,23.75,23.88,480100,19.21
1994-06-01,24.62,24.62,24.00,24.00,688200,19.31
1994-05-31,24.25,24.88,24.25,24.75,1124400,19.92
1994-05-27,23.88,24.25,23.62,24.00,645200,19.31
1994-05-26,23.88,24.00,23.50,23.75,954900,19.11
1994-05-25,24.62,24.75,23.88,24.00,1023900,19.31
1994-05-24,25.25,25.25,24.38,24.50,1311500,19.68
1994-05-23,25.38,25.50,25.12,25.50,1485500,20.48
1994-05-20,24.00,24.88,23.88,24.88,2159200,19.98
1994-05-19,23.25,23.80,23.25,23.75,1333200,19.07
1994-05-18,22.75,23.50,22.75,23.12,1234900,18.57
1994-05-17,23.12,23.38,22.88,22.88,980700,18.37
1994-05-16,23.00,23.38,22.62,23.12,904800,18.57
1994-05-13,23.12,23.38,22.62,22.62,635400,18.17
1994-05-12,23.25,23.25,22.75,23.12,489200,18.57
1994-05-11,23.25,23.88,23.25,23.25,769700,18.67
1994-05-10,23.38,23.50,23.00,23.12,649700,18.57
1994-05-09,23.75,23.88,23.38,23.62,1360600,18.97
1994-05-06,22.50,24.00,22.50,23.75,2261600,19.07
1994-05-05,22.62,23.00,22.50,22.62,828300,18.17
1994-05-04,22.38,22.88,22.25,22.75,906700,18.27
1994-05-03,22.75,22.75,22.38,22.62,469600,18.17
1994-05-02,23.12,23.25,22.50,22.75,695700,18.27
1994-04-29,23.12,23.25,22.88,23.00,1003000,18.47
1994-04-28,22.38,22.88,22.25,22.75,1260200,18.27
1994-04-26,22.38,22.62,22.12,22.38,1260300,17.97
1994-04-25,21.62,22.00,21.38,22.00,1041400,17.67
1994-04-22,21.25,21.38,20.75,21.25,1013000,17.07
1994-04-21,21.50,21.62,21.25,21.38,1288000,17.17
1994-04-20,21.25,21.38,21.00,21.25,1505200,17.07
1994-04-19,21.38,21.38,20.38,21.12,2591700,16.97
1994-04-18,22.38,22.75,21.12,21.25,1680800,17.07
1994-04-15,23.25,23.38,22.38,22.50,1447600,18.07
1994-04-14,23.00,23.30,22.75,23.25,1052500,18.67
1994-04-13,23.00,23.12,22.75,22.88,963900,18.37
1994-04-12,23.12,23.50,22.88,22.88,1079700,18.37
1994-04-11,23.75,23.75,23.00,23.12,1634000,18.57
1994-04-08,23.88,24.12,23.62,23.75,733800,19.07
1994-04-07,23.75,23.75,23.38,23.75,641400,19.07
1994-04-06,24.25,24.25,23.62,23.75,984900,19.07
1994-04-05,24.00,24.38,23.88,24.25,1221800,19.47
1994-04-04,24.62,25.00,23.75,23.75,1289900,19.07
1994-03-31,25.38,25.50,25.00,25.38,1878700,20.38
1994-03-30,25.62,25.62,25.00,25.00,784800,20.08
1994-03-29,26.00,26.12,25.62,25.62,606600,20.58
1994-03-28,26.00,26.38,25.88,26.00,1425900,20.88
1994-03-25,25.88,26.38,25.75,26.12,2107200,20.98
1994-03-24,25.88,25.88,25.50,25.75,1790200,20.68
1994-03-23,25.00,25.50,24.75,25.25,1211900,20.28
1994-03-22,25.00,25.12,24.50,25.00,1235300,20.08
1994-03-21,24.88,25.00,24.38,24.38,1149900,19.58
1994-03-18,24.75,25.00,24.50,24.88,1550400,19.98
1994-03-17,24.00,24.25,23.88,24.00,510000,19.27
1994-03-16,24.38,24.50,24.12,24.12,639800,19.37
1994-03-15,24.62,24.75,24.12,24.50,707300,19.68
1994-03-14,25.00,25.12,24.38,24.75,947500,19.88
1994-03-11,25.25,25.25,24.75,24.75,1220500,19.88
1994-03-10,24.50,25.25,24.38,25.25,2397800,20.28
1994-03-09,23.38,24.25,23.12,24.25,1635700,19.47
1994-03-08,23.88,23.88,23.50,23.50,1376900,18.87
1994-03-07,24.25,24.38,23.75,23.88,1280000,19.17
1994-03-04,24.25,24.38,23.88,24.00,1169300,19.27
1994-03-03,24.25,24.38,23.88,24.38,1062400,19.58
1994-03-02,24.75,24.88,24.12,24.12,1411200,19.37
1994-03-01,25.12,25.38,24.75,25.12,1364200,20.18
1994-02-28,25.00,25.25,24.88,25.25,1099400,20.28
1994-02-25,24.38,24.62,24.12,24.50,1335600,19.68
1994-02-24,24.00,24.38,23.62,24.00,1488800,19.27
1994-02-23,24.12,24.50,23.75,24.00,1515700,19.27
1994-02-22,24.75,24.88,23.75,24.12,1934800,19.37
1994-02-18,25.25,25.25,24.62,24.88,2530900,19.98
1994-02-17,25.75,26.25,25.25,25.50,2551000,20.48
1994-02-16,25.38,25.62,25.25,25.62,1509900,20.58
1994-02-15,25.62,26.00,25.25,25.25,1927100,20.28
1994-02-14,26.25,26.25,25.62,25.75,1270800,20.68
1994-02-11,26.25,26.38,25.50,25.88,958800,20.78
1994-02-10,25.88,26.38,25.75,26.25,1438000,21.08
1994-02-09,25.50,26.00,25.38,26.00,1666700,20.88
1994-02-08,25.88,26.12,25.25,25.50,3136700,20.48
1994-02-07,26.38,26.75,25.62,25.75,1791300,20.68
1994-02-04,27.62,27.88,26.62,26.75,2354000,21.48
1994-02-03,27.25,27.62,26.75,27.38,2220500,21.98
1994-02-02,28.88,28.88,27.50,27.62,1940400,22.19
1994-02-01,28.00,28.62,27.88,28.62,1457900,22.99
1994-01-31,27.38,28.12,27.12,27.88,1271000,22.39
1994-01-28,27.38,27.50,27.00,27.25,1090700,21.88
1994-01-27,28.25,28.38,27.12,27.38,1051800,21.98
1994-01-26,27.75,28.38,27.62,28.25,1122700,22.69
1994-01-25,28.25,28.25,27.75,27.88,1247300,22.39
1994-01-24,28.50,29.00,27.75,28.12,2357900,22.59
1994-01-21,29.50,29.75,28.50,28.88,1681900,23.19
1994-01-20,30.62,30.62,29.50,29.50,1068500,23.69
1994-01-19,30.50,30.88,30.38,30.62,732500,24.59
1994-01-18,30.88,31.00,30.50,30.75,1013200,24.69
1994-01-17,30.50,30.88,30.50,30.75,872500,24.69
1994-01-14,30.25,30.38,30.00,30.25,736200,24.29
1994-01-13,29.75,30.38,29.62,30.25,1154700,24.29
1994-01-12,29.50,29.62,29.25,29.50,865500,23.69
1994-01-11,29.38,29.88,29.25,29.50,1147400,23.69
1994-01-10,29.50,29.50,28.75,29.25,1553300,23.49
1994-01-07,30.62,30.75,29.38,29.50,1210900,23.69
1994-01-06,30.25,30.50,29.75,30.38,1657900,24.39
1994-01-05,30.50,30.75,29.88,30.25,1962100,24.29
1994-01-04,30.38,30.62,29.88,30.38,2085700,24.39
1994-01-03,28.62,30.25,28.50,30.12,1674200,24.19
1993-12-31,28.88,28.88,28.38,28.38,334600,22.79
1993-12-30,29.00,29.12,28.62,28.62,671400,22.99
1993-12-29,28.38,28.88,28.25,28.75,802900,23.09
1993-12-28,28.88,28.88,28.50,28.62,388400,22.99
1993-12-27,28.38,28.88,28.38,28.88,346800,23.19
1993-12-23,28.25,28.38,28.12,28.38,386900,22.79
1993-12-22,28.38,28.50,28.12,28.12,724900,22.59
1993-12-21,28.75,28.75,28.38,28.50,698000,22.89
1993-12-20,28.50,28.88,28.50,28.75,1194500,23.09
1993-12-17,28.50,28.62,28.25,28.38,1387000,22.79
1993-12-16,28.12,28.50,28.00,28.38,1150800,22.79
1993-12-15,28.00,28.25,27.75,28.25,690000,22.69
1993-12-14,28.38,28.38,27.75,27.88,1171500,22.39
1993-12-13,28.38,28.50,28.25,28.38,1735800,22.79
1993-12-10,28.00,28.00,27.62,27.88,946800,22.39
1993-12-09,28.25,28.38,27.88,27.88,1767400,22.39
1993-12-08,27.75,28.25,27.75,28.12,3045200,22.59
1993-12-07,27.12,27.25,26.88,27.12,1005200,21.78
1993-12-06,27.12,27.50,26.75,26.75,494700,21.48
1993-12-03,27.00,27.38,27.00,27.38,1177100,21.98
1993-12-02,27.25,27.38,26.88,27.00,783900,21.68
1993-12-01,26.62,27.25,26.50,27.25,1392100,21.88
1993-11-30,26.00,26.62,25.88,26.38,1334200,21.18
1993-11-29,26.00,26.25,25.75,25.88,2027500,20.78
1993-11-26,27.00,27.00,26.50,26.50,550600,21.28
1993-11-24,27.25,27.25,27.00,27.00,1309500,21.68
1993-11-23,27.50,27.62,27.25,27.25,1838100,21.85
1993-11-22,27.88,28.00,27.62,27.75,1415400,22.25
1993-11-19,28.12,28.12,27.75,27.88,2532900,22.35
1993-11-18,29.50,29.50,27.62,27.62,3589600,22.15
1993-11-17,29.00,29.50,28.38,29.25,2337000,23.46
1993-11-16,30.00,30.00,29.38,29.38,2610300,23.56
1993-11-15,30.00,30.00,29.62,30.00,2703100,24.06
1993-11-12,29.75,30.38,29.38,30.12,16364800,24.16
1993-11-11,29.25,29.88,28.75,29.75,5276100,23.86
1993-11-10,27.38,28.00,27.25,27.75,1333800,22.25
1993-11-09,27.00,27.50,26.75,27.38,506800,21.95
1993-11-08,26.88,27.00,26.62,27.00,617100,21.65
1993-11-05,27.88,28.00,26.62,26.88,1404600,21.55
1993-11-04,27.88,27.88,27.25,27.50,1090700,22.05
1993-11-03,26.12,27.25,26.00,26.75,1026600,21.45
1993-11-02,26.25,26.50,25.75,26.00,1101200,20.85
1993-11-01,26.38,26.62,26.00,26.00,1115400,20.85
1993-10-29,27.00,27.38,26.75,27.12,562200,21.75
1993-10-28,27.00,27.12,26.62,26.88,743200,21.55
1993-10-27,27.75,27.88,26.75,26.75,1440500,21.45
1993-10-26,26.25,27.88,26.25,27.88,1478300,22.35
1993-10-25,26.88,27.12,26.62,26.88,983900,21.55
1993-10-22,26.00,26.88,25.75,26.88,1345600,21.55
1993-10-21,27.00,27.12,26.12,26.25,1127300,21.05
1993-10-20,26.88,27.12,26.62,27.00,2653400,21.65
1993-10-19,25.00,25.88,24.88,25.75,1300800,20.65
1993-10-18,24.75,25.75,24.75,25.25,1654200,20.25
1993-10-15,25.00,25.00,24.62,24.62,615800,19.75
1993-10-14,25.12,25.38,24.75,25.00,1190900,20.05
1993-10-13,25.00,25.12,24.88,25.12,1175200,20.15
1993-10-12,24.00,25.25,23.88,24.88,1478800,19.95
1993-10-11,24.38,24.50,24.00,24.00,711100,19.25
1993-10-08,23.62,24.12,23.50,24.12,1230100,19.35
1993-10-07,23.50,23.75,23.25,23.50,1543600,18.84
1993-10-06,22.62,23.25,22.50,23.25,1347800,18.64
1993-10-05,22.50,22.75,22.00,22.12,615900,17.74
1993-10-04,22.00,22.50,21.75,22.38,547600,17.94
1993-10-01,22.62,22.75,21.88,22.12,498500,17.74
1993-09-30,22.75,23.12,22.50,22.62,841100,18.14
1993-09-29,22.88,22.88,22.38,22.50,610300,18.04
1993-09-28,22.75,23.25,22.75,22.88,670000,18.34
1993-09-27,23.38,23.38,22.75,22.75,754100,18.24
1993-09-24,23.00,23.38,22.88,23.38,637600,18.74
1993-09-23,22.88,23.25,22.88,23.25,790700,18.64
1993-09-22,22.50,22.88,22.38,22.88,857100,18.34
1993-09-21,22.25,23.50,21.88,23.25,2190100,18.64
1993-09-20,22.50,22.75,22.25,22.38,955000,17.94
1993-09-17,22.62,22.75,22.25,22.38,859400,17.94
1993-09-16,23.00,23.00,22.50,22.50,960400,18.04
1993-09-15,21.88,22.38,21.75,22.25,1280000,17.84
1993-09-14,21.25,21.75,21.00,21.62,1731900,17.34
1993-09-13,21.00,21.12,20.50,20.88,2553500,16.74
1993-09-10,22.00,22.12,21.50,21.50,1263800,17.24
1993-09-09,22.12,22.38,22.12,22.25,1436500,17.84
1993-09-08,22.25,22.38,21.50,22.12,2466800,17.74
1993-09-07,23.25,23.25,21.75,22.00,2882000,17.64
1993-09-03,24.00,24.25,23.88,24.00,1534900,19.25
1993-09-02,25.25,25.25,24.25,24.50,1284100,19.65
1993-09-01,25.50,25.50,24.88,25.38,928400,20.35
1993-08-31,26.00,26.00,25.38,25.75,703500,20.65
1993-08-30,25.50,26.00,25.50,25.88,500900,20.75
1993-08-27,25.25,25.50,25.00,25.38,596800,20.35
1993-08-26,26.12,26.25,25.00,25.00,1355300,20.05
1993-08-25,25.88,26.38,25.75,26.38,1091600,21.15
1993-08-24,26.00,26.38,25.88,26.00,769700,20.85
1993-08-23,25.25,26.00,25.12,25.88,940300,20.75
1993-08-20,25.00,25.38,25.00,25.25,681900,20.25
1993-08-19,25.25,25.50,24.88,24.88,641200,19.95
1993-08-18,24.75,25.25,24.75,25.25,838500,20.25
1993-08-17,24.62,24.88,24.62,24.75,444500,19.85
1993-08-16,25.00,25.12,24.62,24.88,800100,19.95
1993-08-13,24.38,24.62,24.12,24.50,775800,19.65
1993-08-12,25.12,25.25,24.12,24.38,1627400,19.55
1993-08-11,25.00,25.38,24.88,25.12,1514900,20.15
1993-08-10,25.50,25.75,25.12,25.50,1344900,20.45
1993-08-09,25.38,25.75,25.12,25.75,1361600,20.65
1993-08-06,24.50,24.75,24.00,24.50,2308900,19.65
1993-08-05,25.00,25.50,24.12,24.25,4910100,19.45
1993-08-04,27.38,27.50,26.50,26.62,915300,21.35
1993-08-03,27.62,27.88,27.50,27.62,1023900,22.15
1993-08-02,27.88,28.50,27.12,28.50,1214900,22.85
1993-07-30,27.62,28.00,27.50,27.88,2352200,22.35
1993-07-29,26.25,27.50,25.75,27.38,1828100,21.95
1993-07-28,26.12,26.50,26.12,26.25,1359700,21.05
1993-07-27,25.25,26.00,25.25,25.88,1163300,20.75
1993-07-26,24.25,25.25,24.25,25.25,1152900,20.25
1993-07-23,24.12,24.25,24.00,24.25,506300,19.45
1993-07-22,24.00,24.12,23.75,24.00,1176500,19.25
1993-07-21,24.50,24.50,24.12,24.25,729100,19.45
1993-07-20,24.00,24.38,24.00,24.25,872300,19.45
1993-07-19,24.38,24.38,23.88,23.88,747200,19.15
1993-07-16,24.12,24.25,23.88,24.00,515000,19.25
1993-07-15,24.25,24.62,24.12,24.38,985500,19.55
1993-07-14,25.00,25.00,24.12,24.25,1603500,19.45
1993-07-13,24.75,25.00,24.62,24.75,985500,19.85
1993-07-12,24.75,25.25,24.75,25.00,927000,20.05
1993-07-09,24.38,25.00,24.25,24.75,1432300,19.85
1993-07-08,26.12,26.12,24.62,24.62,1305700,19.75
1993-07-07,26.62,26.75,26.00,26.38,1912100,21.15
1993-07-06,26.25,26.50,26.00,26.50,1282100,21.25
1993-07-02,26.00,26.12,25.50,25.88,1858500,20.75
1993-07-01,25.38,26.00,25.38,25.75,2164800,20.65
1993-06-30,25.50,25.50,25.12,25.25,804300,20.25
1993-06-29,24.50,25.50,24.38,25.50,1398900,20.45
1993-06-28,24.50,24.62,24.00,24.50,1091200,19.65
1993-06-25,24.00,24.50,24.00,24.50,1824700,19.65
1993-06-24,23.38,24.00,23.25,24.00,1636900,19.25
1993-06-23,22.75,23.50,22.62,23.50,1845300,18.84
1993-06-22,22.75,23.00,22.38,22.75,720700,18.24
1993-06-21,22.50,22.75,22.25,22.75,755900,18.24
1993-06-18,22.50,22.75,22.25,22.25,527800,17.84
1993-06-17,22.50,22.75,22.38,22.62,695100,18.14
1993-06-16,22.25,22.50,22.00,22.50,1003600,18.04
1993-06-15,21.38,22.25,21.38,22.25,2011300,17.84
1993-06-14,21.00,21.50,20.62,21.50,2115800,17.24
1993-06-11,22.00,22.12,21.12,21.12,958900,16.94
1993-06-10,21.88,22.00,21.38,21.88,1043500,17.54
1993-06-09,21.75,22.12,21.62,22.00,440300,17.64
1993-06-08,22.50,22.62,21.88,22.12,1113600,17.74
1993-06-07,22.12,22.50,22.12,22.38,708300,17.94
1993-06-04,22.62,22.75,22.38,22.38,461400,17.94
1993-06-03,22.50,22.50,22.25,22.38,511100,17.94
1993-06-02,21.88,22.38,21.75,22.00,1858600,17.64
1993-06-01,23.00,23.12,21.88,22.00,1641900,17.64
1993-05-28,22.25,23.38,22.25,22.88,1772100,18.34
1993-05-27,22.50,22.75,21.88,22.62,1792000,18.14
1993-05-26,22.12,22.50,21.88,22.50,928600,18.04
1993-05-25,22.12,22.62,22.12,22.62,840700,18.14
1993-05-24,23.12,23.25,21.75,21.88,1484100,17.54
1993-05-21,22.25,22.88,22.12,22.88,1363200,18.31
1993-05-20,22.25,22.50,21.75,22.12,1842300,17.71
1993-05-19,24.00,24.12,22.25,22.38,3370300,17.91
1993-05-18,22.25,23.75,22.12,23.75,2563100,19.01
