Index,Open,High,Low,Close,Volume,Date
538,0,21.69,21.5,21.56,262000,14-Feb-94
539,0,21.94,21.56,21.94,133600,15-Feb-94
540,0,22.31,21.88,22.31,192400,16-Feb-94
541,0,22.56,22,22.19,262200,17-Feb-94
542,0,22.12,21.88,22.06,319200,18-Feb-94
543,0,22.38,21.94,22.25,213800,22-Feb-94
544,0,22.25,21.81,21.88,233600,23-Feb-94
545,0,22,21.31,21.69,532600,24-Feb-94
546,0,22.19,21.69,22,199000,25-Feb-94
547,0,22.19,22,22,235400,28-Feb-94
548,0,22,21.69,21.75,124400,1-Mar-94
549,0,21.69,21.38,21.62,246000,2-Mar-94
550,0,21.62,21.31,21.38,200200,3-Mar-94
551,0,21.75,21.44,21.5,141200,4-Mar-94
552,0,21.81,21.31,21.31,379200,7-Mar-94
553,0,21.44,20.69,20.94,247600,8-Mar-94
554,0,21.25,20.81,20.94,350000,9-Mar-94
555,0,20.94,20.5,20.62,142400,10-Mar-94
556,0,20.88,20.44,20.62,143200,11-Mar-94
557,0,20.69,20.5,20.56,429200,14-Mar-94
558,0,20.62,20.56,20.62,454400,15-Mar-94
559,0,20.75,20.62,20.62,576800,16-Mar-94
560,0,20.81,20.5,20.69,211000,17-Mar-94
561,0,20.69,20.44,20.69,342800,18-Mar-94
562,0,20.81,20.56,20.69,231000,21-Mar-94
563,0,20.94,20.56,20.56,269800,22-Mar-94
564,0,20.81,20.56,20.75,281400,23-Mar-94
565,0,20.69,20.5,20.62,528600,24-Mar-94
566,0,20.69,20.5,20.56,223600,25-Mar-94
567,0,20.62,19.94,20,441600,28-Mar-94
568,0,20.06,19.06,19.31,692800,29-Mar-94
569,0,19.25,18.5,18.5,617400,30-Mar-94
570,0,18.69,18.06,18.69,564800,31-Mar-94
571,0,18.69,18.31,18.62,306800,4-Apr-94
572,0,19.5,19,19.44,454400,5-Apr-94
573,0,19.69,19.31,19.31,273800,6-Apr-94
574,0,19.5,19.31,19.5,381200,7-Apr-94
575,0,19.69,19.44,19.69,684000,8-Apr-94
576,0,19.81,19.5,19.62,287400,11-Apr-94
577,0,19.62,18.56,18.56,167000,12-Apr-94
578,0,19.12,18.44,18.62,428600,13-Apr-94
